text,author,is_ai,predicted_prob,predicted_label,correct,p_xgb,p_ffnn,p_bert,disagreement
"of the Red-headed League.” “You see, Watson,” he explained in the early hours of the morning as we sat over a glass of whisky and soda in Baker Street, “it was perfectly obvious from the first that the only possible object of this rather fantastic business of the advertisement of the League, and the copying of the _Encyclopædia_, must be to get this not over-bright pawnbroker out of the way for a number of hours every day. It was a curious way of managing it, but, really, it would be difficult to suggest a better. The method was no doubt suggested to Clay’s ingenious mind by the colour of his accomplice’s hair. The £ 4 a week was a lure which must draw him, and what was it to them, who were playing for thousands? They put in the advertisement, one rogue has the temporary office, the other rogue incites the man to apply for it, and together they manage to secure his absence every morning in the week. From the time that I heard of the assistant having come for half wages, it was obvious to me that he had some strong motive for securing the situation.” “But how",Arthur Conan Doyle,0,0.03652613920470079,0,True,0.0217801034450531,0.017904134467244148,0.06989417970180511,0.02364776774301724
"“No, my brougham is waiting.” The pronouncement, delivered with a crispness that brooked no argument, seemed to settle the matter for my companion. “Then that will simplify matters,” he murmured, a flicker of something – calculation, perhaps, or merely acceptance – crossing his keen features. 

We descended from the solicitor’s gloomy chambers and started off once more for Briony Lodge, the November fog clinging to the gas lamps like a shroud. The case, initially a tangle of disputed inheritance, had taken a most unexpected turn. Old Man Hemlock, it transpired, hadn’t merely been a miser, but a man haunted by a past he’d desperately sought to bury.

“Irene Adler is married,” my friend stated, his voice low, almost conversational. “To a Vincent Norton, a gentleman of independent means residing in…New Jersey. A most curious development.” 

He tapped a finger against the window, observing the swirling mist. “Hemlock, it appears, was not the only one captivated by the lady. A youthful indiscretion, perhaps? A clandestine correspondence? The details, as always, are the devil. But a husband complicates things, doesn’t it? Adds a layer of…protection.” A faint smile played upon his lips. “A most interesting layer, indeed.”",Arthur Conan Doyle,1,0.9526231288909912,1,True,0.9683512449264526,0.9999915957450867,0.8895265460014343,0.04644826533707942
"as great a contrast to it as the front of a picture does to the back. It was one of the main arteries which conveyed the traffic of the City to the north and west. The roadway was blocked with the immense stream of commerce flowing in a double tide inward and outward, while the footpaths were black with the hurrying swarm of pedestrians. It was difficult to realise as we looked at the line of fine shops and stately business premises that they really abutted on the other side upon the faded and stagnant square which we had just quitted. “Let me see,” said Holmes, standing at the corner and glancing along the line, “I should like just to remember the order of the houses here. It is a hobby of mine to have an exact knowledge of London. There is Mortimer’s, the tobacconist, the little newspaper shop, the Coburg branch of the City and Suburban Bank, the Vegetarian Restaurant, and McFarlane’s carriage-building depot. That carries us right on to the other block. And now, Doctor, we’ve done our work, so it’s time we had some play. A sandwich and a cup of coffee, and then off to violin-land,",Arthur Conan Doyle,0,0.022116438432307855,0,True,0.16265462338924408,0.0002751043939497322,0.10171250253915787,0.06697478466252069
"The key, a tarnished brass thing worn smooth by anxious fingers and years of disuse, felt monstrously large in Mr. Grimshaw’s grasp. He fumbled with it, a tremor running through his aged hand, thrice attempting to align the wards, each failure a small echo of the larger failures that plagued his existence. A fourth time, with a grunt that rattled in his chest like loose gravel, he presented it to the lock. 

It caught, not with a satisfying *click*, but a grinding reluctance, as if the very mechanism protested the intrusion. He turned it, not with finesse, oh no, but with a desperate, almost violent heave, the metal groaning under the strain. The door, a panel of dark oak swollen with damp and regret, yielded slowly, reluctantly, inward under his hand. 

And revealed…dust. Not the gentle settling of time, but a thick, choking blanket, disturbed only by the pale finger of moonlight slicing through a crack in the boarded window. A scent, too, rose with the dust – a cloying sweetness, overlaid with the unmistakable tang of decay. A chill, deeper than the November air, settled upon Mr. Grimshaw’s soul.",Charles Dickens,1,0.9628461996714274,1,True,0.9724525213241577,0.9998687505722046,0.9162173271179199,0.034819546457450196
"remarkable that nobody in the neighbourhood could endure a lamplighter. As the day declined into the afternoon, and the air, which had been at intervals clear enough to allow the French coast to be seen, became again charged with mist and vapour, Mr. Lorry’s thoughts seemed to cloud too. When it was dark, and he sat before the coffee-room fire, awaiting his dinner as he had awaited his breakfast, his mind was busily digging, digging, digging, in the live red coals. A bottle of good claret after dinner does a digger in the red coals no harm, otherwise than as it has a tendency to throw him out of work. Mr. Lorry had been idle a long time, and had just poured out his last glassful of wine with as complete an appearance of satisfaction as is ever to be found in an elderly gentleman of a fresh complexion who has got to the end of a bottle, when a rattling of wheels came up the narrow street, and rumbled into the inn-yard. He set down his glass untouched. “This is Mam’selle!” said he. In a very few minutes the waiter came in to announce that Miss Manette had arrived",Charles Dickens,0,0.055967988319869356,0,True,0.04309942200779915,0.6025420427322388,0.062408894300460815,0.2592923531541773
"The Thames, ah, the Thames! A sluggish, grey artery pulsing with the secrets of London, and a repository, I assure you, of far more than mud and refuse. It was during a particularly dismal November, the fog clinging like a shroud, that I first observed the peculiar luminescence. Not from gaslight, mind you, but *within* the water itself. Fleeting, momentary glints, like the eyes of drowned things, yet hinting at something…substantial.

Old Man Hemlock, the lighterman, swore it was phosphorescence, a trick of the currents. But I, a humble observer of human folly and watery depths, knew better. For in those brief illuminations, I’ve witnessed things. A glint of gold, undeniably, the shape of a coffer, encrusted with barnacles. And once, a hand – pale, skeletal – reaching, *reaching* as if to grasp at the passing barges. 

It was appointed, you see, that the book – a leather-bound volume, waterlogged but legible – should surface near Wapping. Recovered, it spoke of a merchant prince, a lost fortune, and a betrayal most foul. The river, it seems, does not easily relinquish its claims, nor forgets a debt. It holds, and it *shows*, to those who possess the patience – and perhaps, a touch of melancholy – to look.",Charles Dickens,1,0.7878601800235622,1,True,0.04374388977885246,0.9998075366020203,0.9275507926940918,0.43466377497218317
"The room was all polished mahogany and the scent of expensive tobacco, a fitting stage for Mr. Merryweather’s peculiar proposition. He was a man built like a banker – solid, unyielding – yet his eyes held a disconcerting glint of…amusement. 

“You possess, sir,” he began, adjusting his spectacles, “a certain…facility for understanding the criminal mind. A rare gift, and one I find invaluable.” He steepled his fingers. “London is, shall we say, *over-policed*. The truly audacious thief finds opportunity dwindling. A smash-and-grab, a simple jewel heist – these are the pursuits of amateurs.”

He leaned forward, lowering his voice. “A con, however. A carefully constructed deception, playing upon greed or vanity… *that* requires intellect. And intellect, sir, is a commodity the Yard struggles to counter. We find, a well-executed confidence trick actually *relieves* pressure on legitimate commerce. It occupies their attention, diverts resources.”

A most unsettling logic. “You are suggesting,” I ventured, “that certain crimes are…preferable?”

Merryweather offered a thin smile. “Let us say, sir, that a clever fraud is a lesser evil than a violent one. And a contented criminal, occupied with a complex scheme, is less likely to resort to brute force.”",Arthur Conan Doyle,1,0.9691853920618693,1,True,0.9780957698822021,0.9999872446060181,0.9294731616973877,0.029468685037817226
"side and the lady on the other, while the clergyman beamed on me in front. It was the most preposterous position in which I ever found myself in my life, and it was the thought of it that started me laughing just now. It seems that there had been some informality about their license, that the clergyman absolutely refused to marry them without a witness of some sort, and that my lucky appearance saved the bridegroom from having to sally out into the streets in search of a best man. The bride gave me a sovereign, and I mean to wear it on my watch chain in memory of the occasion.” “This is a very unexpected turn of affairs,” said I; “and what then?” “Well, I found my plans very seriously menaced. It looked as if the pair might take an immediate departure, and so necessitate very prompt and energetic measures on my part. At the church door, however, they separated, he driving back to the Temple, and she to her own house. ‘I shall drive out in the park at five as usual,’ she said as she left him. I heard no more. They drove away in different directions,",Arthur Conan Doyle,0,0.02031070222922911,0,True,0.006747750099748373,0.00037095125298947096,0.05381340533494949,0.023832599906088596
"The peculiarity of Mr. Silas Blackwood lay not in deduction, precisely, but in accumulation. He did not *seek* the truth, but rather *contained* it. His chambers, a veritable warren off Baker Street, were less a living space than a meticulously organised repository of information. Every conceivable topic – from the breeding habits of Peruvian guinea pigs to the fluctuating price of Baltic amber – was catalogued within his prodigious memory, and cross-referenced with an unnerving precision.

He boasted, with a dry, almost clinical detachment, of docketing all paragraphs concerning men and things, so that it was difficult to name a subject or a person on which he could not at once furnish information. A casual mention of a chipped teacup, for instance, would elicit not merely its provenance, but the history of the potter, the geological source of the clay, and the likely social standing of its original owner. 

It was, I confess, a somewhat unsettling talent. One felt less engaged in conversation than subjected to a comprehensive, silent indexing. He was a human *Britannica*, utterly devoid of warmth, yet possessing a knowledge that bordered on the preternatural. A most curious fellow, indeed.",Arthur Conan Doyle,1,0.9725203315416971,1,True,0.9852900505065918,0.9995822310447693,0.9326887130737305,0.02876322859100041
"the table between them and the fire, a young lady of not more than seventeen, in a riding-cloak, and still holding her straw travelling-hat by its ribbon in her hand. As his eyes rested on a short, slight, pretty figure, a quantity of golden hair, a pair of blue eyes that met his own with an inquiring look, and a forehead with a singular capacity (remembering how young and smooth it was), of rifting and knitting itself into an expression that was not quite one of perplexity, or wonder, or alarm, or merely of a bright fixed attention, though it included all the four expressions--as his eyes rested on these things, a sudden vivid likeness passed before him, of a child whom he had held in his arms on the passage across that very Channel, one cold time, when the hail drifted heavily and the sea ran high. The likeness passed away, like a breath along the surface of the gaunt pier-glass behind her, on the frame of which, a hospital procession of negro cupids, several headless and all cripples, were offering black baskets of Dead Sea fruit to black divinities of the feminine gender--and he made his formal bow",Charles Dickens,0,0.09185773403900299,0,True,0.006260058376938105,0.8542497754096985,0.08526711165904999,0.3824864575395907
"tools and weapons; but, the cutler’s knives and axes were sharp and bright, the smith’s hammers were heavy, and the gunmaker’s stock was murderous. The crippling stones of the pavement, with their many little reservoirs of mud and water, had no footways, but broke off abruptly at the doors. The kennel, to make amends, ran down the middle of the street--when it ran at all: which was only after heavy rains, and then it ran, by many eccentric fits, into the houses. Across the streets, at wide intervals, one clumsy lamp was slung by a rope and pulley; at night, when the lamplighter had let these down, and lighted, and hoisted them again, a feeble grove of dim wicks swung in a sickly manner overhead, as if they were at sea. Indeed they were at sea, and the ship and crew were in peril of tempest. For, the time was to come, when the gaunt scarecrows of that region should have watched the lamplighter, in their idleness and hunger, so long, as to conceive the idea of improving on his method, and hauling up men by those ropes and pulleys, to flare upon the darkness of their condition. But, the",Charles Dickens,0,0.022235376810385787,0,True,0.006847696844488382,7.394385647785384e-06,0.059851039201021194,0.026744482013389883
"The tenement, a gaunt and grasping spectre in the alley’s gloom, did not merely *house* squalor, it *breathed* it. Not with the honest exhalation of living souls, mind you, but with a fetid, creeping dampness that clung to the throat like a pauper’s plea. Each window, a clouded eye staring out upon a world it had long ceased to care for, served not for light, but as a chute. A ceaseless rain of offal, broken crockery, and the remnants of meals long turned to something…else…descended upon the cobblestones.

But this was merely the *visible* offence. For besides flinging other refuse from its own windows, a more insidious decay festered within. The very walls seemed to weep a greasy film, and the stairwells, perpetually shadowed, harboured a miasma born of damp and despair. The uncontrollable and hopeless mass of decomposition so engendered, would have polluted the air, rendering it thick and yellow, a tangible weight upon the chest. 

Old Man Hemlock, who swept the alley (a task as futile as attempting to bail out the ocean with a thimble), swore the building *grew* the filth, nurtured it in its shadowed heart, a monstrous bloom of human misery. And who, looking upon its crumbling facade, could gainsay him?",Charles Dickens,1,0.980184966686574,1,True,0.817598283290863,0.9999422430992126,0.928744375705719,0.07503473999796673
"The wind, a most impudent fellow, rattled the windowpanes with a vigour quite unbecoming a March morn. Yet, within, a stillness reigned, a peculiar, expectant quiet. It was, you see, a room already *finished* with. Scrubbed to a blinding sheen, the floorboards gleamed like polished teeth, and the very air smelled of lye and resignation. Between the cups and saucers, arranged with a fussy precision upon a small, mahogany table, lay the promise – or perhaps the threat – of breakfast. 

He lay abed, a frail figure beneath a patchwork quilt, his breathing shallow as a winter stream. Old Man Hemlock, they called him, though ‘worn-down remnant’ would have been a truer description. His eyes, clouded with the dust of years and disappointments, fixed upon the ceiling, tracing the cracks like a cartographer charting a lost continent. 

The neatness, the *order* of it all, felt less a kindness and more a preparation. A final, meticulous arrangement before the inevitable departure. Even the sunlight, struggling through the grime, seemed to fall upon the room with a mournful, assessing gaze. A chill, sharper than the wind, settled upon the heart, for it was a room awaiting not a visitor, but an emptying.",Charles Dickens,1,0.9397929310798645,1,True,0.8929787874221802,0.9999947547912598,0.9264052510261536,0.044702921611459015
"to Paris on business. A crown to drink. I may read this?” “If so be as you’re quick, sir.” He opened it in the light of the coach-lamp on that side, and read--first to himself and then aloud: “‘Wait at Dover for Mam’selle.’ It’s not long, you see, guard. Jerry, say that my answer was, RECALLED TO LIFE.” Jerry started in his saddle. “That’s a Blazing strange answer, too,” said he, at his hoarsest. “Take that message back, and they will know that I received this, as well as if I wrote. Make the best of your way. Good night.” With those words the passenger opened the coach-door and got in; not at all assisted by his fellow-passengers, who had expeditiously secreted their watches and purses in their boots, and were now making a general pretence of being asleep. With no more definite purpose than to escape the hazard of originating any other kind of action. The coach lumbered on again, with heavier wreaths of mist closing round it as it began the descent. The guard soon replaced his blunderbuss in his arm-chest, and, having looked to the rest of its contents, and having looked to the supplementary pistols that",Charles Dickens,0,0.027693576699978923,0,True,0.004487494006752968,1.3713423868466634e-05,0.07857952266931534,0.03602812143378759
"his left, dropped into a comfortable attitude, and stood surveying the guest while he ate and drank, as from an observatory or watchtower. According to the immemorial usage of waiters in all ages. When Mr. Lorry had finished his breakfast, he went out for a stroll on the beach. The little narrow, crooked town of Dover hid itself away from the beach, and ran its head into the chalk cliffs, like a marine ostrich. The beach was a desert of heaps of sea and stones tumbling wildly about, and the sea did what it liked, and what it liked was destruction. It thundered at the town, and thundered at the cliffs, and brought the coast down, madly. The air among the houses was of so strong a piscatory flavour that one might have supposed sick fish went up to be dipped in it, as sick people went down to be dipped in the sea. A little fishing was done in the port, and a quantity of strolling about by night, and looking seaward: particularly at those times when the tide made, and was near flood. Small tradesmen, who did no business whatever, sometimes unaccountably realised large fortunes, and it was",Charles Dickens,0,0.019647167762741446,0,True,0.0001222972059622407,0.0006408371264114976,0.0581783689558506,0.027246496043224433
"is only one point on which I must insist. You must not interfere, come what may. You understand?” “I am to be neutral?” “To do nothing whatever. There will probably be some small unpleasantness. Do not join in it. It will end in my being conveyed into the house. Four or five minutes afterwards the sitting-room window will open. You are to station yourself close to that open window.” “Yes.” “You are to watch me, for I will be visible to you.” “Yes.” “And when I raise my hand—so—you will throw into the room what I give you to throw, and will, at the same time, raise the cry of fire. You quite follow me?” “Entirely.” “It is nothing very formidable,” he said, taking a long cigar-shaped roll from his pocket. “It is an ordinary plumber’s smoke-rocket, fitted with a cap at either end to make it self-lighting. Your task is confined to that. When you raise your cry of fire, it will be taken up by quite a number of people. You may then walk to the end of the street, and I will rejoin you in ten minutes. I hope that I have made myself clear?” “I am",Arthur Conan Doyle,0,0.019167875850447064,0,True,0.000498162757139653,4.984042243449949e-05,0.056955624371767044,0.026720600067636196
"without first looking down on this side of himself, then on that, as if he had lost the habit of associating place with sound; he never spoke, without first wandering in this manner, and forgetting to speak. “Are you going to finish that pair of shoes to-day?” asked Defarge, motioning to Mr. Lorry to come forward. “What did you say?” “Do you mean to finish that pair of shoes to-day?” “I can’t say that I mean to. I suppose so. I don’t know.” But, the question reminded him of his work, and he bent over it again. Mr. Lorry came silently forward, leaving the daughter by the door. When he had stood, for a minute or two, by the side of Defarge, the shoemaker looked up. He showed no surprise at seeing another figure, but the unsteady fingers of one of his hands strayed to his lips as he looked at it (his lips and his nails were of the same pale lead-colour), and then the hand dropped to his work, and he once more bent over the shoe. The look and the action had occupied but an instant. “You have a visitor, you see,” said Monsieur Defarge. “What did",Charles Dickens,0,0.02031521187988498,0,True,0.0003648188430815935,7.39588649594225e-05,0.06050685793161392,0.028420033534372804
"The air hung thick with a most unseemly discontent, a miasma not of fog, but of equine obstinacy. Old Barnaby, a carthorse of venerable years and a disposition to ponder weighty matters, had, it seemed, initiated a most unsettling debate amongst the team. The question, a preposterous one to many ears, concerned the possession of Reason – not in Man, of course, but within *them*. 

A dreadful stillness had descended upon the yard, broken only by the mournful sigh of Bess, a mare prone to melancholy. They had, for a full hour, refused the bit, their powerful frames trembling not with exertion, but with the very weight of philosophical inquiry. The groom, a fellow named Silas, red of face and short of patience, had threatened and pleaded, all to no avail.

Finally, a judicious application of oats, and a whispered assurance from Silas that a lighter load awaited them, had brought about a capitulation. Yet, the victory felt hollow. They returned to their duty, yes, but with drooping heads and a tremor in their mighty limbs, as if burdened not merely by harness and cart, but by the unsettling possibility that they *thought* too much for their own good. A most peculiar and disquieting spectacle it was.",Charles Dickens,1,0.7658087735312921,1,True,0.0012773813214153051,0.9998787045478821,0.9316015243530273,0.45550574910294483
"many times before he could utter it. But when he did find spoken words for it, they came to him coherently, though slowly. “How was this?--_Was it you_?” Once more, the two spectators started, as he turned upon her with a frightful suddenness. But she sat perfectly still in his grasp, and only said, in a low voice, “I entreat you, good gentlemen, do not come near us, do not speak, do not move!” “Hark!” he exclaimed. “Whose voice was that?” His hands released her as he uttered this cry, and went up to his white hair, which they tore in a frenzy. It died out, as everything but his shoemaking did die out of him, and he refolded his little packet and tried to secure it in his breast; but he still looked at her, and gloomily shook his head. “No, no, no; you are too young, too blooming. It can’t be. See what the prisoner is. These are not the hands she knew, this is not the face she knew, this is not a voice she ever heard. No, no. She was--and He was--before the slow years of the North Tower--ages ago. What is your name, my gentle",Charles Dickens,0,0.02598475359021298,0,True,7.911133434390649e-05,0.015378867276012897,0.062496282160282135,0.026562372156378043
"keeper of the wine-shop, always going a little in advance, and always going on the side which Mr. Lorry took, as though he dreaded to be asked any question by the young lady, turned himself about here, and, carefully feeling in the pockets of the coat he carried over his shoulder, took out a key. “The door is locked then, my friend?” said Mr. Lorry, surprised. “Ay. Yes,” was the grim reply of Monsieur Defarge. “You think it necessary to keep the unfortunate gentleman so retired?” “I think it necessary to turn the key.” Monsieur Defarge whispered it closer in his ear, and frowned heavily. “Why?” “Why! Because he has lived so long, locked up, that he would be frightened--rave--tear himself to pieces--die--come to I know not what harm--if his door was left open.” “Is it possible!” exclaimed Mr. Lorry. “Is it possible!” repeated Defarge, bitterly. “Yes. And a beautiful world we live in, when it _is_ possible, and when many other such things are possible, and not only possible, but done--done, see you!--under that sky there, every day. Long live the Devil. Let us go on.” This dialogue had been held in so very low a whisper, that not",Charles Dickens,0,0.025827354441086452,0,True,0.0023942901752889156,0.006483095232397318,0.06860467791557312,0.030294159331785503
"photograph, it is always under the honourable title of _the_ woman. II. THE RED-HEADED LEAGUE I had called upon my friend, Mr. Sherlock Holmes, one day in the autumn of last year and found him in deep conversation with a very stout, florid-faced, elderly gentleman with fiery red hair. With an apology for my intrusion, I was about to withdraw when Holmes pulled me abruptly into the room and closed the door behind me. “You could not possibly have come at a better time, my dear Watson,” he said cordially. “I was afraid that you were engaged.” “So I am. Very much so.” “Then I can wait in the next room.” “Not at all. This gentleman, Mr. Wilson, has been my partner and helper in many of my most successful cases, and I have no doubt that he will be of the utmost use to me in yours also.” The stout gentleman half rose from his chair and gave a bob of greeting, with a quick little questioning glance from his small fat-encircled eyes. “Try the settee,” said Holmes, relapsing into his armchair and putting his fingertips together, as was his custom when in judicial moods. “I know, my dear",Arthur Conan Doyle,0,0.04358838764697102,0,True,0.004885658156126738,0.016047997400164604,0.43476438522338867,0.20006769166517868
"and I had pretty nearly filled a shelf with my writings. And then suddenly the whole business came to an end.” “To an end?” “Yes, sir. And no later than this morning. I went to my work as usual at ten o’clock, but the door was shut and locked, with a little square of cardboard hammered on to the middle of the panel with a tack. Here it is, and you can read for yourself.” He held up a piece of white cardboard about the size of a sheet of note-paper. It read in this fashion: “THE RED-HEADED LEAGUE IS DISSOLVED. October 9, 1890.” Sherlock Holmes and I surveyed this curt announcement and the rueful face behind it, until the comical side of the affair so completely overtopped every other consideration that we both burst out into a roar of laughter. “I cannot see that there is anything very funny,” cried our client, flushing up to the roots of his flaming head. “If you can do nothing better than laugh at me, I can go elsewhere.” “No, no,” cried Holmes, shoving him back into the chair from which he had half risen. “I really wouldn’t miss your case for the",Arthur Conan Doyle,0,0.01803302007274367,0,True,0.016688795760273933,0.0050978343933820724,0.15190023183822632,0.06663951674430037
"The ledger, a grim and weighty tome, was my constant companion. Not a friend, mind you, for I possessed no faculty for friendship, but a necessary evil, much like the perpetual drizzle clinging to the London stones. My business? The conveyance of parcels, a ceaseless shuffle from door to door, a mechanical ballet of deliveries. 

Old Mrs. Grimshaw, with her perpetually pinched face and demands for assurances the jam hadn’t been *disturbed*, yielded to the butcher, a man whose apron bore the grim testament of his trade. Thence to the milliner, a flutter of silks and a scent of lavender, followed swiftly by the solicitor, a fellow steeped in dust and disappointment. 

Each face, each transaction, registered only as a line in the book, a sum to be accounted. No joy in a grateful smile, no sorrow at a curt refusal. I was a vessel, a conduit, a… *thing*. A walking, breathing automaton, propelled by the necessity of coin and the relentless tick of the clock.  A shadow amongst shadows, observing the human comedy, yet utterly divorced from its warmth, its pain, its very *life*.  Just another parcel delivered, another entry made. And on, and on, into the fog.",Charles Dickens,1,0.9538934230804443,1,True,0.9311949014663696,0.9999656677246094,0.930519700050354,0.03257916275936602
"instantly opened by a bright-looking, clean-shaven young fellow, who asked him to step in. “Thank you,” said Holmes, “I only wished to ask you how you would go from here to the Strand.” “Third right, fourth left,” answered the assistant promptly, closing the door. “Smart fellow, that,” observed Holmes as we walked away. “He is, in my judgment, the fourth smartest man in London, and for daring I am not sure that he has not a claim to be third. I have known something of him before.” “Evidently,” said I, “Mr. Wilson’s assistant counts for a good deal in this mystery of the Red-headed League. I am sure that you inquired your way merely in order that you might see him.” “Not him.” “What then?” “The knees of his trousers.” “And what did you see?” “What I expected to see.” “Why did you beat the pavement?” “My dear doctor, this is a time for observation, not for talk. We are spies in an enemy’s country. We know something of Saxe-Coburg Square. Let us now explore the parts which lie behind it.” The road in which we found ourselves as we turned round the corner from the retired Saxe-Coburg Square presented",Arthur Conan Doyle,0,0.0297812480906335,0,True,0.0016190559836104512,0.0002581801381893456,0.08746650815010071,0.040793421993118244
"The document, a paltry thing of vellum and faded ink, trembled in Mr. Grimshaw’s grasp, not from age, but as if the very wind, a mischievous spirit loitering in Fleet-street, rustled it with spectral fingers. He and young Master Finch, pale and earnest, bent over it beneath the dingiest of windows – windows perpetually under a shower-bath of mud flung high by the passing carts and the relentless London grime. 

“Observe, Finch,” Grimshaw rasped, his voice like dry leaves skittering across cobblestones, “the flourish upon the ‘E’. A peculiar loop, wouldn’t you agree? Not the bold stroke of a man accustomed to open dealing, but a hesitant curl, the mark of… concealment.”

Finch, shivering not entirely from the damp, traced the signature with a trembling finger. It purported to be a release, a severing of debts. But the air in the cramped office, thick with dust and despair, held a different story. A story whispered by the wind, and etched in the anxious slant of the penmanship. Something was amiss, profoundly so. A shadow clung to the paper, darker than the mud-streaked glass.",Charles Dickens,1,0.9762143336883733,1,True,0.8058410882949829,0.9998940825462341,0.8892002701759338,0.07948335806165048
"others were there before us. The cab and the landau with their steaming horses were in front of the door when I arrived. I paid the man and hurried into the church. There was not a soul there save the two whom I had followed and a surpliced clergyman, who seemed to be expostulating with them. They were all three standing in a knot in front of the altar. I lounged up the side aisle like any other idler who has dropped into a church. Suddenly, to my surprise, the three at the altar faced round to me, and Godfrey Norton came running as hard as he could towards me. “‘Thank God,’ he cried. ‘You’ll do. Come! Come!’ “‘What then?’ I asked. “‘Come, man, come, only three minutes, or it won’t be legal.’ “I was half-dragged up to the altar, and before I knew where I was I found myself mumbling responses which were whispered in my ear, and vouching for things of which I knew nothing, and generally assisting in the secure tying up of Irene Adler, spinster, to Godfrey Norton, bachelor. It was all done in an instant, and there was the gentleman thanking me on the one",Arthur Conan Doyle,0,0.01841614608004723,0,True,0.0005874066264368594,6.302992460405221e-06,0.05465472862124443,0.025625645602335264
"The carriage came round the curve of the avenue with a briskness that spoke of urgency, a smart little landau which rattled up to the door of Briony Lodge. As it pulled up, one of the footmen, a lad barely out of his teens and looking distinctly flustered, sprang down to open the door. A figure emerged, shrouded in a dark travelling cloak, the brim of a wide-brimmed hat obscuring the face. 

It was a woman, undoubtedly, though her build was unusually… angular. She moved with a peculiar, almost mechanical precision, and the scent of something acrid, faintly metallic, preceded her. Old Mrs. Hawthorne, peering from behind the lace curtains, declared it smelled “like a blacksmith’s forge and lilies.” A most unsettling combination.

The visitor requested, in a voice surprisingly deep for a lady, to see Mr. Alistair Finch immediately. Finch, a collector of obscure antiquities, was a man of habit, and rarely received callers after tea. This deviation, coupled with the woman’s unsettling presence, suggested a matter of some import – or, perhaps, something far more sinister. The lad, visibly trembling, ushered her within, and the heavy oak door swung shut, swallowing her into the shadowed depths of the house. A most curious arrival, indeed.",Arthur Conan Doyle,1,0.9383355975151062,1,True,0.9341463446617126,0.9999285340309143,0.8809319138526917,0.048670396773002896
"“As I was saying; if Monsieur Manette had not died; if he had suddenly and silently disappeared; if he had been spirited away; if it had not been difficult to guess to what dreadful place, though no art could trace him; if he had an enemy in some compatriot who could exercise a privilege that I in my own time have known the boldest people afraid to speak of in a whisper, across the water there; for instance, the privilege of filling up blank forms for the consignment of any one to the oblivion of a prison for any length of time; if his wife had implored the king, the queen, the court, the clergy, for any tidings of him, and all quite in vain;--then the history of your father would have been the history of this unfortunate gentleman, the Doctor of Beauvais.” “I entreat you to tell me more, sir.” “I will. I am going to. You can bear it?” “I can bear anything but the uncertainty you leave me in at this moment.” “You speak collectedly, and you--_are_ collected. That’s good!” (Though his manner was less satisfied than his words.) “A matter of business. Regard it as a",Charles Dickens,0,0.01733123930273015,0,True,0.0009811784839257598,0.13128750026226044,0.05679691210389137,0.053379127567819165
"matter of business--business that must be done. Now if this doctor’s wife, though a lady of great courage and spirit, had suffered so intensely from this cause before her little child was born--” “The little child was a daughter, sir.” “A daughter. A-a-matter of business--don’t be distressed. Miss, if the poor lady had suffered so intensely before her little child was born, that she came to the determination of sparing the poor child the inheritance of any part of the agony she had known the pains of, by rearing her in the belief that her father was dead--No, don’t kneel! In Heaven’s name why should you kneel to me!” “For the truth. O dear, good, compassionate sir, for the truth!” “A--a matter of business. You confuse me, and how can I transact business if I am confused? Let us be clear-headed. If you could kindly mention now, for instance, what nine times ninepence are, or how many shillings in twenty guineas, it would be so encouraging. I should be so much more at my ease about your state of mind.” Without directly answering to this appeal, she sat so still when he had very gently raised her, and the hands",Charles Dickens,0,0.02230558233956496,0,True,0.005694261752068996,0.002023826353251934,0.05919865891337395,0.026130344407921894
"brought a pack of cards in my pocket, and I thought that, as we were a _partie carrée_, you might have your rubber after all. But I see that the enemy’s preparations have gone so far that we cannot risk the presence of a light. And, first of all, we must choose our positions. These are daring men, and though we shall take them at a disadvantage, they may do us some harm unless we are careful. I shall stand behind this crate, and do you conceal yourselves behind those. Then, when I flash a light upon them, close in swiftly. If they fire, Watson, have no compunction about shooting them down.” I placed my revolver, cocked, upon the top of the wooden case behind which I crouched. Holmes shot the slide across the front of his lantern and left us in pitch darkness—such an absolute darkness as I have never before experienced. The smell of hot metal remained to assure us that the light was still there, ready to flash out at a moment’s notice. To me, with my nerves worked up to a pitch of expectancy, there was something depressing and subduing in the sudden gloom, and in",Arthur Conan Doyle,0,0.019578617158307072,0,True,0.0021430340129882097,0.00013560712977778167,0.05645721033215523,0.026089977852737613
